Recording overview,,Prefix,,day,,,,,Food deprivation,,,,,,,,,,,
,protocol naming system,1) slow_eating + binge_eating,2) drink to binge,01. Oct,,,,,Mild: 4-6 hours,Severe: 24 hours,,,,,,,,,,
Mouse Name,Mouse ID,Genotype,Tg/viral,Session,Recording date,Body_weight,Food_intake_before,Food_intake_after,Food_deprived,Protocols,Imaging?,Flavor 1,Flavor 2,Total_deliveries,Comment,CNMFe processed,Data curation,auROC quality,Used for presentation,Used for publication
Hans,DSC012487,PV-Cre,viral,2,2020.11.27,38.24,3.87,4.65,Mild,1_5,TRUE,Strawberry,Water,183,,,,,,
Hans,DSC012487,PV-Cre,viral,3,2020.11.28,38.98,4.65,,Mild,1_3,TRUE,Strawberry,Water,380,,,,,,
Hans,DSC012487,PV-Cre,viral,4,2020.12.01,39.36,,3.84,None,1_7,TRUE,Strawberry,Water,231,,,,,,
Hans,DSC012487,PV-Cre,viral,5,2020.12.02,38.86,3.84,3.63,Mild,1_8,TRUE,Strawberry,Water,172,,,,,,
Hans,DSC012487,PV-Cre,viral,6,2020.12.03,38.25,3.63,3.5,Mild,1_9,TRUE,Strawberry,Water,250,,,,,,
Hans,DSC012487,PV-Cre,viral,7,2020.12.04,38.13,3.5,,Mild,1_10,TRUE,Empty,Empty,21,,,,Empty run,,
Hans,DSC012487,PV-Cre,viral,8,2020.12.07,39.95,,,Mild,2_1,TRUE,Chocolate,Water,11,,,,,,
Hans,DSC012487,PV-Cre,viral,9,2020.12.09,39.39,,3.36,Mild,1_3,TRUE,Chocolate,Water,231,,,,,,
Hans,DSC012487,PV-Cre,viral,10,2020.12.10,39.09,3.36,4.18,Mild,1_4,TRUE,Chocolate,Water,189,,,,,,
Hans,DSC012487,PV-Cre,viral,11,2020.12.11,38.84,4.18,,Mild,2_1,TRUE,Chocolate,Water,130,,,,,,
Hans,DSC012487,PV-Cre,viral,12,2020.12.14,39.42,,4.16,Mild,1_6,TRUE,Chocolate,Water,157,,,,,,
Hans,DSC012487,PV-Cre,viral,13,2020.12.15,38.86,4.16,4.67,Mild,2_1,TRUE,Chocolate,Water,134,,,,,,
Hans,DSC012487,PV-Cre,viral,14,2020.12.18,38.58,3.91,,Mild,2_10,TRUE,Chocolate,Water,142,,,,,,
Hans,DSC012487,PV-Cre,viral,15,2020.12.21,39.42,,,Mild,2_1,TRUE,Strawberry,Water,138,,,,,,
Hans,DSC012487,PV-Cre,viral,16,2020.12.23,39.82,,4.77,Mild,2_3,TRUE,Strawberry,Water,147,,,,,,
Hans,DSC012487,PV-Cre,viral,17,2020.12.24,39.16,4.77,4.46,Mild,2_4,TRUE,Vanilla,Water,140,,,,,,
